text,actual,predicted,confidence,correct
help checking the ETA o the purchase {{Order Number}},track_order,track_order,1.0,True
help to see your money back policy,check_refund_policy,check_refund_policy,1.0,True
I need assistance to make a complaint,complaint,complaint,1.0,True
modify info on {{Account Category}} account,edit_account,edit_account,1.0,True
i need help to delete an article from order {{Order Number}},change_order,change_order,1.0,True
help me to check the withdrawal penalties,check_cancellation_fee,check_cancellation_fee,1.0,True
I have a problem submitting the secondary delivery address,set_up_shipping_address,set_up_shipping_address,1.0,True
want help to check when will my article arrive,delivery_period,delivery_period,1.0,True
"I want to order a product, I need help",place_order,place_order,1.0,True
can you help me earning something?,place_order,place_order,1.0,True
help to see if there is anything wrong with my restitution,track_refund,track_refund,1.0,True
i do not know how to recover the pin code of my user profile,recover_password,recover_password,1.0,True
assistance recovering my user account PIN,recover_password,recover_password,1.0,True
help to reset my user account ipn code,recover_password,recover_password,1.0,True
"I have to speak with customer support, how can I do it?",contact_customer_service,contact_customer_service,1.0,True
"I would like to download my invoices from {{Person Name}}, help me",get_invoice,get_invoice,1.0,True
how do I add several articles to purchase {{Order Number}}?,change_order,change_order,1.0,True
get invoice from {{Person Name}},get_invoice,get_invoice,1.0,True
I want help to get compensations,get_refund,get_refund,1.0,True
informing of registration error,registration_problems,registration_problems,1.0,True
want assistance to report an issue with sign-up,registration_problems,registration_problems,1.0,True
help me create a {{Account Type}} account,create_account,create_account,1.0,True
how do I check the accepted payment methods?,check_payment_methods,check_payment_methods,1.0,True
could you help me to send feedback about your company?,review,review,1.0,True
can you help me talk with customer support?,contact_customer_service,contact_customer_service,1.0,True
I want to leave an opniion for your company,review,review,1.0,True
delieries to {{Delivery City}},delivery_options,delivery_options,1.0,True
want assistance to create an standard account,create_account,create_account,1.0,True
I do not know how I can enter a different shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
I try to see the status of my newsletter subscription,newsletter_subscription,newsletter_subscription,1.0,True
wanna update the details on my account,edit_account,edit_account,1.0,True
"I cannot afford order {{Order Number}}, I need help canceling it",cancel_order,cancel_order,1.0,True
see the status of my newsletter subscription,newsletter_subscription,newsletter_subscription,1.0,True
want assistance deleting some items from order {{Order Number}},change_order,change_order,1.0,True
do you deliver to {{Delivery City}} ?,delivery_options,delivery_options,1.0,True
modifying details on pro account,edit_account,edit_account,1.0,True
editing data on standard account,edit_account,edit_account,1.0,True
I want assistance changing to the pro account,switch_account,switch_account,1.0,True
can uhelp me to reoort a trouble with payments,payment_issue,payment_issue,1.0,True
can uhelp me to get the invoice #12588,get_invoice,get_invoice,1.0,True
I want assistance to remove the standard account,delete_account,delete_account,1.0,True
will you show me the termination charge?,check_cancellation_fee,check_cancellation_fee,1.0,True
I do not know what I need to do to talk with a person,contact_human_agent,contact_human_agent,1.0,True
"I want to see when my shipment is going to arrive, help me",delivery_period,delivery_period,1.0,True
could ya help me checking the current status of my refund,track_refund,track_refund,1.0,True
where could I inform of bloody issues with payment?,payment_issue,payment_issue,1.0,True
I want help getting my invoices from {{Person Name}},get_invoice,get_invoice,1.0,True
is it possible to talk to customer assistance?,contact_customer_service,contact_customer_service,1.0,True
I want to send feedback,review,review,1.0,True
what do i have to do to report errors with payments,payment_issue,payment_issue,1.0,True
I need help making a claim against your business,complaint,complaint,1.0,True
can uhelp me retrieving my user password,recover_password,recover_password,1.0,True
need help to see at what time i can call customer support,contact_customer_service,contact_customer_service,1.0,True
I don't know what I have to do to obtain a compensation,get_refund,get_refund,1.0,True
I have an error changing the delivery address,change_shipping_address,change_shipping_address,1.0,True
I need to notify of a bloody signup problem,registration_problems,registration_problems,1.0,True
help me seeing if there are any news on my reimbursement,track_refund,track_refund,1.0,True
"I want to update the damn user data, how could I do it?",edit_account,edit_account,1.0,True
I don't know how to cancel the {{Account Type}} account,delete_account,delete_account,1.0,True
how to cancel the subscriptipn to ur company newsletter,newsletter_subscription,newsletter_subscription,1.0,True
want help seeing what delivery options are there,delivery_options,delivery_options,1.0,True
I want assistance to request reimbursements of money,get_refund,get_refund,1.0,True
want help seeing how long it takes for my order to arrive,delivery_period,delivery_period,1.0,True
where do i see ur accepted payment options,check_payment_methods,check_payment_methods,1.0,True
I want to see at what time I can contact customer assistance,contact_customer_service,contact_customer_service,1.0,True
need to reset the password  of my user account,recover_password,recover_password,1.0,True
"I am looking for shipping period, will you help me?",delivery_period,delivery_period,1.0,True
I want to know about editing the shipping address,change_shipping_address,change_shipping_address,1.0,True
help me solve a trouble with online payments,payment_issue,payment_issue,1.0,True
where can I check how soon can I expect the item?,delivery_period,delivery_period,1.0,True
assistance seeing what shipping methods are there,delivery_options,delivery_options,1.0,True
want assistance to file a complaint against ur company,complaint,complaint,1.0,True
I need help reporting errors with a signup,registration_problems,registration_problems,1.0,True
I want help checking the withdrawal penalty,check_cancellation_fee,check_cancellation_fee,1.0,True
need to check in what cases can i request to be refunded,check_refund_policy,check_refund_policy,1.0,True
I want  a {{Account Category}} account,create_account,create_account,1.0,True
I'm very unhappyt with ur service i need to file a complaint,complaint,complaint,1.0,True
I want assistance to see my invoices from {{Person Name}},check_invoice,check_invoice,1.0,True
checking bill #37777,check_invoice,check_invoice,1.0,True
how can i see the status of purchase {{Order Number}},track_order,track_order,1.0,True
"I want to see when will my package arrive, can you help me?",delivery_period,delivery_period,1.0,True
remove standard account,delete_account,delete_account,1.0,True
sign up to the newsletter,newsletter_subscription,newsletter_subscription,1.0,True
