text,actual,predicted,confidence
I don't know how to download my invoice #85632,get_invoice,get_invoice,0.9943883814670597
where could I receive your company newsletter?,newsletter_subscription,newsletter_subscription,0.9953892749143399
I have got to get my bill from {{Person Name}},get_invoice,get_invoice,0.9946645466472054
"I made a mistake, I want help editing order {{Order Number}}",change_order,change_order,0.9927409301034406
assistance changing to the premium account,switch_account,switch_account,0.9929743434253311
neeed help listing the allowed payment methods,check_payment_methods,check_payment_methods,0.9963563859735646
issue with payments,payment_issue,payment_issue,0.9958050528844394
i cannot create a profile where to notify of signup issues,registration_problems,registration_problems,0.9944474218207754
need assistance to notify of an issue with sign-up,registration_problems,registration_problems,0.9940230898687831
need to seee at what time i can contact customer support,contact_customer_service,contact_customer_service,0.9955371752067376
I want to know about my corporate newsletter subscription,newsletter_subscription,newsletter_subscription,0.9969507037820011
I want assistance to recover the PIN code of my profile,recover_password,recover_password,0.9955413493592952
i neee help solving problems with payments,payment_issue,payment_issue,0.9950948081349668
I want assistance to inform of a sign-up problem,registration_problems,registration_problems,0.9950213053657095
I have to download the bill from {{Person Name}},get_invoice,get_invoice,0.9958882152794778
what do I need to do to chat with somebody?,contact_human_agent,contact_human_agent,0.9919565560999554
modifying {{Account Category}} account,edit_account,edit_account,0.989548003033422
where to report errors with online payment?,payment_issue,payment_issue,0.9966964712885794
update premium account,edit_account,edit_account,0.9874317768172937
help me to submit feedback about your products,review,review,0.996329002819925
cancelling {{Account Type}} account,delete_account,delete_account,0.9939888807963286
i need assistance seeing the cancellation  charge,check_cancellation_fee,check_cancellation_fee,0.9930766700924675
I want to change my user info,edit_account,edit_account,0.9840782093318704
I cannot update purchase {{Order Number}},change_order,change_order,0.9916591414401218
where to sign up to the company nmewsletter,newsletter_subscription,newsletter_subscription,0.9953047250719429
is it possible to take a quick look at my invoice #37777,check_invoice,check_invoice,0.9932384537306223
how do I cancel the subscription to the newsletter?,newsletter_subscription,newsletter_subscription,0.9972039008017818
I want help to reset the password of my user,recover_password,recover_password,0.9961549736477554
is it possible to delete my freemium account?,delete_account,delete_account,0.9935549956573199
assistance seeing at what time I can call customer support,contact_customer_service,contact_customer_service,0.9942841212250016
update data on pro account,edit_account,edit_account,0.9969029692679312
I don't know how to change to the {{Account Type}} account,switch_account,switch_account,0.9957823416401449
I am calling to get my bill #37777,get_invoice,get_invoice,0.994267891370717
I need help to leave a goddamn opinion about a product,review,review,0.9921023495245187
i try to make a complaint against ur company,complaint,complaint,0.9954441105764721
need assistance to see when my item is going to arrive,delivery_period,delivery_period,0.9935051420313891
switch to  gold account,switch_account,switch_account,0.9935805947922279
I need support modifying the shipping address,change_shipping_address,change_shipping_address,0.9967180719099652
how to open a {{Account Category}} account?,create_account,create_account,0.9952666462229862
is it possible to talk with asn operator?,contact_human_agent,contact_human_agent,0.991373317088072
what do I have to do to earn some items?,place_order,place_order,0.9923730588745155
updating pro account,edit_account,edit_account,0.9923778332061185
cnange info on freemium account,edit_account,edit_account,0.9926260570848836
changing information on standard account,edit_account,edit_account,0.9932910932817736
i want assistance canceling my {{Account Type}} account,delete_account,delete_account,0.9929414426587876
"I have to check the payment methods, how can I do it?",check_payment_methods,check_payment_methods,0.9917640776493569
see purchase {{Order Number}} current status,track_order,track_order,0.9953837213551106
could I report a signup issue?,registration_problems,registration_problems,0.9940756901905409
I have to see what payment options are available,check_payment_methods,check_payment_methods,0.9954746594227121
I need to check the withdrawal fee,check_cancellation_fee,check_cancellation_fee,0.9940446418632121
"I want to see your refund policy, how to do it?",check_refund_policy,check_refund_policy,0.9942912647669995
"I have got to see the bills from {{Person Name}}, help me",check_invoice,check_invoice,0.9912389290456062
I need help trying to edit the shipping address,change_shipping_address,change_shipping_address,0.9972082442641247
how to receive a compensation of my money,get_refund,get_refund,0.9970779586042383
change data on {{Account Type}} account,edit_account,edit_account,0.9955876569051041
I need assistance to check what payment options you accept,check_payment_methods,check_payment_methods,0.995660779058702
Iwant to report an issue with online payments,payment_issue,payment_issue,0.9967058388704523
i dont know what i need to do to get the bill #00108,get_invoice,get_invoice,0.9916717210661233
can you help me to inform of a problem with a registration?,registration_problems,registration_problems,0.9943660733185152
what do I have to do to set up the new shipping addeess?,set_up_shipping_address,set_up_shipping_address,0.9937389646068754
I need assistance to speak with an assistant,contact_human_agent,contact_human_agent,0.9929536077977197
help me creating a {{Account Category}} account for my daughter,create_account,create_account,0.9969496256488545
there are problems entering a secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.996618277043042
want assistance to notify of a payment problem,payment_issue,payment_issue,0.9950719320581579
"I have to talk to customer service, how do I do it?",contact_customer_service,contact_customer_service,0.9934294933986058
updating order {{Order Number}},change_order,change_order,0.9899165336214386
